,gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,cluster
1968,g2050,246.0986721,-0.711778477,0.203610224,-3.495789462,0.000472661,0.031566879,xl_vs_amb,2
1969,g20515,74.93853173,0.780930826,0.290735859,2.68604922,0.007230244,0.044922712,l_vs_amb,1
1970,g20529,13351.37104,0.452024308,0.12739861,3.548110208,0.000388006,0.027286113,xl_vs_amb,1
1971,g20529,13351.37104,0.452024308,0.12739861,3.548110208,0.000388006,0.027286113,xl_vs_amb,1
1972,g20529,13351.37104,0.590743715,0.127405478,4.636721471,3.54E-06,0.000129629,l_vs_amb,1
1973,g20529,13351.37104,0.590743715,0.127405478,4.636721471,3.54E-06,0.000129629,l_vs_amb,1
1974,g20534,1201.765429,-0.392252569,0.14051318,-2.791571359,0.005245279,0.035775108,l_vs_amb,2
1975,g2054,1319.350629,0.44151678,0.149075869,2.961691813,0.003059539,0.024484309,l_vs_amb,1
1976,g2055,115.5367218,1.049350191,0.253238138,4.143728899,3.42E-05,0.004451274,xl_vs_amb,1
1977,g2055,115.5367218,1.049350191,0.253238138,4.143728899,3.42E-05,0.004451274,xl_vs_amb,1
1978,g2055,115.5367218,0.726831511,0.256836697,2.829936378,0.004655726,0.032809086,l_vs_amb,1
1979,g2055,115.5367218,0.726831511,0.256836697,2.829936378,0.004655726,0.032809086,l_vs_amb,1
1980,g20567,138.1110173,-0.814409386,0.245392569,-3.318802154,0.000904045,0.009901507,l_vs_amb,2
1981,g20679,607.914434,-0.508240514,0.149366987,-3.402629482,0.000667407,0.016095008,xl_vs_l,1
1982,g20679,607.914434,-0.508240514,0.149366987,-3.402629482,0.000667407,0.016095008,xl_vs_l,1
1983,g20679,607.914434,0.505307476,0.149520814,3.379512604,0.000726145,0.008458314,l_vs_amb,1
1984,g20679,607.914434,0.505307476,0.149520814,3.379512604,0.000726145,0.008458314,l_vs_amb,1
1985,g20685,5323.427411,-0.546408543,0.181183114,-3.015780719,0.002563186,0.021483225,l_vs_amb,2
1986,g20689,494.0073905,-0.831327099,0.25361389,-3.277924164,0.001045735,0.021581086,xl_vs_l,1
1987,g20697,2682.991547,0.499888772,0.172586341,2.896456163,0.003774034,0.028448671,l_vs_amb,1
1988,g20711,107.0473071,0.721837627,0.241247581,2.992103068,0.002770627,0.022680605,l_vs_amb,1
1989,g20720,74.00822656,-1.259835266,0.353914429,-3.559717158,0.000371254,0.010800743,xl_vs_l,1
1990,g20727,366.8104222,0.538243607,0.195016081,2.759996018,0.005780207,0.038468272,l_vs_amb,1
1991,g2075,608.3894265,0.403038745,0.146611359,2.749028089,0.005977226,0.039363701,l_vs_amb,1
1992,g2076,2042.40016,0.913781585,0.16801458,5.438704105,5.37E-08,4.03E-06,l_vs_amb,1
1993,g20815,965.65095,0.658677036,0.145544062,4.525619445,6.02E-06,0.000201259,l_vs_amb,1
1994,g20840,880.1578077,0.465603507,0.130413234,3.570216712,0.000356686,0.00498453,l_vs_amb,1
1995,g2088,914.1956176,-0.419328569,0.129812462,-3.230264346,0.001236758,0.012506311,l_vs_amb,2
1996,g20924,289.8939523,-0.458135248,0.166692699,-2.748382207,0.005989015,0.039417533,l_vs_amb,2
1997,g20927,199.4119634,0.988361805,0.262446185,3.765959893,0.00016591,0.002748878,l_vs_amb,1
1998,g20927,199.4119634,0.988361805,0.262446185,3.765959893,0.00016591,0.002748878,l_vs_amb,1
1999,g20927,199.4119634,1.019218,0.261587799,3.896274998,9.77E-05,0.009849593,xl_vs_amb,1
2000,g20927,199.4119634,1.019218,0.261587799,3.896274998,9.77E-05,0.009849593,xl_vs_amb,1
2001,g20948,141.0503499,-0.809630719,0.221792602,-3.650395522,0.000261837,0.008916403,xl_vs_l,1
2002,g20948,141.0503499,-0.809630719,0.221792602,-3.650395522,0.000261837,0.008916403,xl_vs_l,1
2003,g20948,141.0503499,0.615749586,0.220558654,2.791772502,0.00524202,0.035764264,l_vs_amb,1
2004,g20948,141.0503499,0.615749586,0.220558654,2.791772502,0.00524202,0.035764264,l_vs_amb,1
2005,g20983,471.2351435,-0.395297108,0.136917687,-2.887115006,0.003887921,0.029071878,l_vs_amb,2
2006,g20986,410.0709013,0.962495937,0.192118898,5.009897244,5.45E-07,0.000100393,xl_vs_l,2
2007,g20986,410.0709013,0.962495937,0.192118898,5.009897244,5.45E-07,0.000100393,xl_vs_l,2
2008,g20986,410.0709013,-0.758720569,0.192766862,-3.935949167,8.29E-05,0.001613902,l_vs_amb,2
2009,g20986,410.0709013,-0.758720569,0.192766862,-3.935949167,8.29E-05,0.001613902,l_vs_amb,2
2010,g21091,194.3725459,-1.179162261,0.297970064,-3.957317874,7.58E-05,0.001504892,l_vs_amb,2
2011,g21091,194.3725459,-1.179162261,0.297970064,-3.957317874,7.58E-05,0.001504892,l_vs_amb,2
2012,g21091,194.3725459,1.077725487,0.298118332,3.615092969,0.00030024,0.009698363,xl_vs_l,2
2013,g21091,194.3725459,1.077725487,0.298118332,3.615092969,0.00030024,0.009698363,xl_vs_l,2
2014,g21102,170.1219618,0.595812326,0.198560712,3.000655672,0.00269399,0.040488136,xl_vs_l,2
2015,g21105,552.3868083,0.663622308,0.174820438,3.796022461,0.000147036,0.005985091,xl_vs_l,2
2016,g21105,552.3868083,0.663622308,0.174820438,3.796022461,0.000147036,0.005985091,xl_vs_l,2
2017,g21105,552.3868083,-0.50841785,0.175269608,-2.90077588,0.0037224,0.028188398,l_vs_amb,2
2018,g21105,552.3868083,-0.50841785,0.175269608,-2.90077588,0.0037224,0.028188398,l_vs_amb,2
2019,g21109,954.1085389,0.741170709,0.149481676,4.958271333,7.11E-07,3.62E-05,l_vs_amb,1
2020,g21141,191.4298564,-0.887563473,0.239836662,-3.700699734,0.000215006,0.017965402,xl_vs_amb,2
2021,g21143,849.0877429,-0.622607638,0.186237509,-3.343084004,0.000828528,0.046332361,xl_vs_amb,2
2022,g21152,399.1904269,-0.40204396,0.152148991,-2.642435926,0.008231204,0.049595813,l_vs_amb,2
2023,g21185,2213.632898,0.479631606,0.173601778,2.762826577,0.00573032,0.038207487,l_vs_amb,1
2024,g212,249.4031289,-0.664754595,0.191148316,-3.477690032,0.000505754,0.006476256,l_vs_amb,2
2025,g21202,106.1487712,-0.899762993,0.248994946,-3.613579344,0.000301999,0.009698363,xl_vs_l,1
2026,g21220,506.8704588,-0.620369675,0.175630981,-3.53223373,0.000412065,0.028340178,xl_vs_amb,2
2027,g21220,506.8704588,-0.620369675,0.175630981,-3.53223373,0.000412065,0.028340178,xl_vs_amb,2
2028,g21220,506.8704588,-0.671198816,0.17641076,-3.804749865,0.000141948,0.002433085,l_vs_amb,2
2029,g21220,506.8704588,-0.671198816,0.17641076,-3.804749865,0.000141948,0.002433085,l_vs_amb,2
2030,g21268,221.8931364,0.820157114,0.307781884,2.664734854,0.007704905,0.047147149,l_vs_amb,1
2031,g21327,1117.746797,-0.670649437,0.187935928,-3.568500414,0.00035903,0.01068827,xl_vs_l,2
2032,g21327,1117.746797,-0.670649437,0.187935928,-3.568500414,0.00035903,0.01068827,xl_vs_l,2
2033,g21327,1117.746797,-0.761978309,0.187703178,-4.059485381,4.92E-05,0.005794791,xl_vs_amb,2
2034,g21327,1117.746797,-0.761978309,0.187703178,-4.059485381,4.92E-05,0.005794791,xl_vs_amb,2
2035,g21329,1517.427301,-0.699721022,0.190601967,-3.671111241,0.000241498,0.008495419,xl_vs_l,2
2036,g21329,1517.427301,-0.699721022,0.190601967,-3.671111241,0.000241498,0.008495419,xl_vs_l,2
2037,g21329,1517.427301,-0.797762224,0.190428695,-4.189296278,2.80E-05,0.003786247,xl_vs_amb,2
2038,g21329,1517.427301,-0.797762224,0.190428695,-4.189296278,2.80E-05,0.003786247,xl_vs_amb,2
2039,g21347,172.225917,0.751297206,0.247378787,3.037031654,0.002389204,0.020449025,l_vs_amb,1
2040,g21370,2119.821391,-0.400187066,0.106400444,-3.761140928,0.00016914,0.002793746,l_vs_amb,2
2041,g21372,1525.524079,-0.508442624,0.121285414,-4.192116825,2.76E-05,0.001808342,xl_vs_l,1
2042,g21372,1525.524079,-0.508442624,0.121285414,-4.192116825,2.76E-05,0.001808342,xl_vs_l,1
2043,g21372,1525.524079,0.776979109,0.121767136,6.380860512,1.76E-10,3.02E-08,l_vs_amb,1
2044,g21372,1525.524079,0.776979109,0.121767136,6.380860512,1.76E-10,3.02E-08,l_vs_amb,1
2045,g21451,645.6078255,0.494237797,0.156524222,3.157580287,0.001590844,0.028371782,xl_vs_l,2
2046,g21481,498.3671142,-0.585375033,0.190042124,-3.080238317,0.00206835,0.034038121,xl_vs_l,2
2047,g21481,498.3671142,-0.585375033,0.190042124,-3.080238317,0.00206835,0.034038121,xl_vs_l,2
2048,g21481,498.3671142,-0.647471821,0.189586486,-3.415179179,0.000637401,0.038525084,xl_vs_amb,2
2049,g21481,498.3671142,-0.647471821,0.189586486,-3.415179179,0.000637401,0.038525084,xl_vs_amb,2
2050,g21484,500.0843602,-0.827580986,0.158440744,-5.223283884,1.76E-07,6.47E-05,xl_vs_amb,2
2051,g21484,500.0843602,-0.827580986,0.158440744,-5.223283884,1.76E-07,6.47E-05,xl_vs_amb,2
2052,g21484,500.0843602,-0.735068135,0.159049618,-4.621627784,3.81E-06,0.000439733,xl_vs_l,2
2053,g21484,500.0843602,-0.735068135,0.159049618,-4.621627784,3.81E-06,0.000439733,xl_vs_l,2
2054,g21490,119.9577632,-1.42638105,0.393702909,-3.62298834,0.000291219,0.009544017,xl_vs_l,1
2055,g21493,8741.172227,0.734593947,0.157737716,4.657059617,3.21E-06,0.000121192,l_vs_amb,1
2056,g21494,975.9317204,0.88196488,0.160164811,5.506608306,3.66E-08,3.06E-06,l_vs_amb,1
2057,g21494,975.9317204,0.88196488,0.160164811,5.506608306,3.66E-08,3.06E-06,l_vs_amb,1
2058,g21494,975.9317204,0.629928227,0.160245508,3.931019572,8.46E-05,0.008739065,xl_vs_amb,1
2059,g21494,975.9317204,0.629928227,0.160245508,3.931019572,8.46E-05,0.008739065,xl_vs_amb,1
2060,g21537,776.3069221,1.161129911,0.172685097,6.723972879,1.77E-11,4.12E-09,l_vs_amb,1
2061,g21537,776.3069221,1.161129911,0.172685097,6.723972879,1.77E-11,4.12E-09,l_vs_amb,1
2062,g21537,776.3069221,-0.738887655,0.171591424,-4.306087318,1.66E-05,0.001311014,xl_vs_l,1
2063,g21537,776.3069221,-0.738887655,0.171591424,-4.306087318,1.66E-05,0.001311014,xl_vs_l,1
2064,g21554,2315.731929,-0.427432116,0.13763665,-3.105510897,0.001899506,0.03211405,xl_vs_l,1
2065,g21554,2315.731929,-0.427432116,0.13763665,-3.105510897,0.001899506,0.03211405,xl_vs_l,1
2066,g21554,2315.731929,0.594402444,0.137821344,4.312847533,1.61E-05,0.000440388,l_vs_amb,1
2067,g21554,2315.731929,0.594402444,0.137821344,4.312847533,1.61E-05,0.000440388,l_vs_amb,1
2068,g21557,141.2576187,0.847621499,0.26552142,3.192290469,0.001411493,0.013820117,l_vs_amb,1
2069,g21557,141.2576187,0.847621499,0.26552142,3.192290469,0.001411493,0.013820117,l_vs_amb,1
2070,g21557,141.2576187,-0.952961647,0.265910347,-3.583770457,0.00033867,0.010346376,xl_vs_l,1
2071,g21557,141.2576187,-0.952961647,0.265910347,-3.583770457,0.00033867,0.010346376,xl_vs_l,1
2072,g21609,1143.853054,0.634608306,0.177775218,3.569723127,0.000357359,0.010655181,xl_vs_l,2
2073,g21609,1143.853054,0.634608306,0.177775218,3.569723127,0.000357359,0.010655181,xl_vs_l,2
2074,g21609,1143.853054,-0.501729673,0.177966593,-2.81923514,0.004813824,0.033671093,l_vs_amb,2
2075,g21609,1143.853054,-0.501729673,0.177966593,-2.81923514,0.004813824,0.033671093,l_vs_amb,2
2076,g21628,1690.840667,-0.542711467,0.163178235,-3.32588147,0.000881394,0.009713016,l_vs_amb,2
2077,g21628,1690.840667,-0.542711467,0.163178235,-3.32588147,0.000881394,0.009713016,l_vs_amb,2
2078,g21628,1690.840667,0.54690812,0.163133155,3.352525862,0.000800778,0.018125747,xl_vs_l,2
2079,g21628,1690.840667,0.54690812,0.163133155,3.352525862,0.000800778,0.018125747,xl_vs_l,2
2080,g21638,81.12833405,-0.880514563,0.32330354,-2.723491868,0.006459581,0.04156661,l_vs_amb,2
2081,g21643,480.3740568,0.833608658,0.199147692,4.185881592,2.84E-05,0.000686845,l_vs_amb,1
2082,g21653,1219.230278,0.303654381,0.11012759,2.757296166,0.005828154,0.038703204,l_vs_amb,1
2083,g21657,1677.194057,0.488547042,0.150252781,3.251500838,0.001147974,0.011863509,l_vs_amb,1
2084,g21657,1677.194057,0.488547042,0.150252781,3.251500838,0.001147974,0.011863509,l_vs_amb,1
2085,g21657,1677.194057,-0.445925006,0.150150873,-2.96984625,0.002979488,0.042852775,xl_vs_l,1
2086,g21657,1677.194057,-0.445925006,0.150150873,-2.96984625,0.002979488,0.042852775,xl_vs_l,1
2087,g21659,984.113341,0.509971353,0.15103154,3.376588446,0.000733908,0.017096572,xl_vs_l,2
2088,g21659,984.113341,0.509971353,0.15103154,3.376588446,0.000733908,0.017096572,xl_vs_l,2
2089,g21659,984.113341,-0.540068923,0.151067671,-3.575013233,0.00035021,0.004919707,l_vs_amb,2
2090,g21659,984.113341,-0.540068923,0.151067671,-3.575013233,0.00035021,0.004919707,l_vs_amb,2
2091,g21661,7495.408316,1.09520843,0.163003311,6.718933652,1.83E-11,4.22E-09,l_vs_amb,1
2092,g21661,7495.408316,1.09520843,0.163003311,6.718933652,1.83E-11,4.22E-09,l_vs_amb,1
2093,g21661,7495.408316,-0.675951002,0.16288685,-4.14981935,3.33E-05,0.002035861,xl_vs_l,1
2094,g21661,7495.408316,-0.675951002,0.16288685,-4.14981935,3.33E-05,0.002035861,xl_vs_l,1
2095,g21662,4305.166889,0.287151535,0.102612518,2.798406473,0.005135544,0.035296361,l_vs_amb,1
2096,g21664,201.1321911,-0.599077216,0.199178039,-3.007747344,0.002631919,0.039825684,xl_vs_l,1
2097,g21667,2480.182889,0.586995658,0.156460223,3.75172454,0.000175622,0.002873644,l_vs_amb,1
2098,g21677,1462.908557,0.350835908,0.106700813,3.288034064,0.001008896,0.01075838,l_vs_amb,1
2099,g21681,2574.782003,-0.53465803,0.141822697,-3.769904533,0.00016331,0.006522874,xl_vs_l,1
2100,g21681,2574.782003,-0.53465803,0.141822697,-3.769904533,0.00016331,0.006522874,xl_vs_l,1
2101,g21681,2574.782003,0.506712893,0.141842976,3.572350971,0.000353791,0.004957005,l_vs_amb,1
2102,g21681,2574.782003,0.506712893,0.141842976,3.572350971,0.000353791,0.004957005,l_vs_amb,1
2103,g21683,814.2831149,0.444940015,0.138033473,3.223421137,0.001266692,0.012740064,l_vs_amb,1
2104,g21691,484.1581696,0.46580358,0.15291677,3.046124886,0.002318115,0.019952183,l_vs_amb,1
2105,g21702,1252.054203,0.356700799,0.109228911,3.265626254,0.001092223,0.011447502,l_vs_amb,1
2106,g21704,1212.410502,-0.796583649,0.163876861,-4.860867143,1.17E-06,5.43E-05,l_vs_amb,2
2107,g21704,1212.410502,-0.796583649,0.163876861,-4.860867143,1.17E-06,5.43E-05,l_vs_amb,2
2108,g21704,1212.410502,0.550487007,0.164070937,3.355176838,0.000793143,0.018038115,xl_vs_l,2
2109,g21704,1212.410502,0.550487007,0.164070937,3.355176838,0.000793143,0.018038115,xl_vs_l,2
2110,g21708,89.43962148,1.288317049,0.305504841,4.217010262,2.48E-05,0.000615259,l_vs_amb,1
2111,g21714,190.9804417,0.59762261,0.221359095,2.699787917,0.006938369,0.043640834,l_vs_amb,1
2112,g21716,571.9191559,0.651401843,0.187338941,3.477129951,0.000506812,0.006485923,l_vs_amb,1
2113,g21727,2818.257151,-0.341022217,0.12273093,-2.778616746,0.005459089,0.036892766,l_vs_amb,2
2114,g21739,221.4899975,-0.93929138,0.260017061,-3.61242211,0.00030335,0.00437621,l_vs_amb,2
2115,g21752,1309.060123,1.112202672,0.163563293,6.799830515,1.05E-11,2.64E-09,l_vs_amb,1
2116,g21752,1309.060123,1.112202672,0.163563293,6.799830515,1.05E-11,2.64E-09,l_vs_amb,1
2117,g21752,1309.060123,0.746635789,0.163729555,4.560177223,5.11E-06,0.001061327,xl_vs_amb,1
2118,g21752,1309.060123,0.746635789,0.163729555,4.560177223,5.11E-06,0.001061327,xl_vs_amb,1
2119,g2187,2093.106591,-0.507166452,0.116230135,-4.363467815,1.28E-05,0.00111056,xl_vs_l,1
2120,g21883,521.6090422,-0.571264124,0.1823871,-3.132152022,0.0017353,0.016114042,l_vs_amb,2
2121,g21884,4718.832657,-0.45239081,0.124974143,-3.619875257,0.000294745,0.004289622,l_vs_amb,2
2122,g2207,759.9218706,-0.432447223,0.145976386,-2.962446429,0.003052049,0.024433501,l_vs_amb,2
2123,g2209,1828.631359,-0.693228596,0.197715733,-3.506188326,0.000454573,0.012307,xl_vs_l,1
2124,g2209,1828.631359,-0.693228596,0.197715733,-3.506188326,0.000454573,0.012307,xl_vs_l,1
2125,g2209,1828.631359,1.155028707,0.198150155,5.829057797,5.57E-09,5.80E-07,l_vs_amb,1
2126,g2209,1828.631359,1.155028707,0.198150155,5.829057797,5.57E-09,5.80E-07,l_vs_amb,1
2127,g22253,7338.935951,0.340206807,0.109397499,3.109822522,0.001871998,0.017121733,l_vs_amb,1
2128,g22254,620.4209901,-0.496220909,0.167437887,-2.963611876,0.003040515,0.04330814,xl_vs_l,1
2129,g22254,620.4209901,-0.496220909,0.167437887,-2.963611876,0.003040515,0.04330814,xl_vs_l,1
2130,g22254,620.4209901,0.44211741,0.167442726,2.640409767,0.008280584,0.049788086,l_vs_amb,1
2131,g22254,620.4209901,0.44211741,0.167442726,2.640409767,0.008280584,0.049788086,l_vs_amb,1
2132,g22270,1271.49524,-0.472882037,0.116014994,-4.076042407,4.58E-05,0.002560478,xl_vs_l,1
2133,g22270,1271.49524,-0.472882037,0.116014994,-4.076042407,4.58E-05,0.002560478,xl_vs_l,1
2134,g22270,1271.49524,0.523293042,0.116204285,4.503216403,6.69E-06,0.000219251,l_vs_amb,1
2135,g22270,1271.49524,0.523293042,0.116204285,4.503216403,6.69E-06,0.000219251,l_vs_amb,1
2136,g22325,194.9527157,0.678495564,0.208467442,3.254683605,0.001135188,0.011799672,l_vs_amb,1
2137,g22326,309.4283434,0.72934364,0.211394934,3.450147206,0.000560281,0.006958871,l_vs_amb,1
2138,g22332,125.9945209,0.934200799,0.238999755,3.908793959,9.28E-05,0.001769271,l_vs_amb,1
2139,g22334,2573.343416,0.480808953,0.141950415,3.387161307,0.000706199,0.008294348,l_vs_amb,1
2140,g22334,2573.343416,0.480808953,0.141950415,3.387161307,0.000706199,0.008294348,l_vs_amb,1
2141,g22334,2573.343416,-0.514367598,0.141934312,-3.623983449,0.0002901,0.009544017,xl_vs_l,1
2142,g22334,2573.343416,-0.514367598,0.141934312,-3.623983449,0.0002901,0.009544017,xl_vs_l,1
2143,g22335,986.6459878,0.582317824,0.160206767,3.634789187,0.000278208,0.00411038,l_vs_amb,1
2144,g22336,270.5634196,0.961552977,0.203891903,4.715993934,2.41E-06,0.000593495,xl_vs_amb,1
2145,g22336,270.5634196,0.961552977,0.203891903,4.715993934,2.41E-06,0.000593495,xl_vs_amb,1
2146,g22336,270.5634196,1.025444642,0.204356559,5.017918916,5.22E-07,2.81E-05,l_vs_amb,1
2147,g22336,270.5634196,1.025444642,0.204356559,5.017918916,5.22E-07,2.81E-05,l_vs_amb,1
2148,g22343,17120.09752,-0.710206865,0.126804468,-5.600803158,2.13E-08,8.89E-06,xl_vs_l,1
2149,g22343,17120.09752,-0.710206865,0.126804468,-5.600803158,2.13E-08,8.89E-06,xl_vs_l,1
2150,g22343,17120.09752,0.776950023,0.126820465,6.126377358,8.99E-10,1.20E-07,l_vs_amb,1
2151,g22343,17120.09752,0.776950023,0.126820465,6.126377358,8.99E-10,1.20E-07,l_vs_amb,1
2152,g22347,444.2142326,-0.84037555,0.167079216,-5.029803051,4.91E-07,2.66E-05,l_vs_amb,2
2153,g22347,444.2142326,-0.84037555,0.167079216,-5.029803051,4.91E-07,2.66E-05,l_vs_amb,2
2154,g22347,444.2142326,0.530514769,0.167770897,3.162138248,0.001566152,0.028061929,xl_vs_l,2
2155,g22347,444.2142326,0.530514769,0.167770897,3.162138248,0.001566152,0.028061929,xl_vs_l,2
2156,g22351,1305.740918,-0.346604048,0.112205766,-3.089003884,0.002008288,0.01797892,l_vs_amb,2
2157,g22353,163.229253,-0.594056291,0.218580658,-2.717789832,0.006571957,0.042052279,l_vs_amb,2
2158,g22384,77.58018058,1.280517127,0.358824732,3.568642332,0.000358836,0.00500478,l_vs_amb,1
2159,g22394,675.2200526,0.376666082,0.14241968,2.644761472,0.008174852,0.049346254,l_vs_amb,1
2160,g22399,2084.699988,-0.308995257,0.10006654,-3.087897886,0.002015777,0.018024794,l_vs_amb,2
2161,g22402,2241.180151,-0.283419951,0.103149065,-2.747673485,0.006001975,0.039466023,l_vs_amb,2
2162,g22416,1930.383736,-0.311815021,0.103583955,-3.010263703,0.00261021,0.021798999,l_vs_amb,2
2163,g22417,1534.936726,0.351288791,0.130845155,2.684767288,0.007258032,0.045017031,l_vs_amb,1
2164,g22422,1520.407631,0.609583242,0.155101976,3.930209394,8.49E-05,0.001643952,l_vs_amb,1
2165,g22424,15049.16855,-0.347033485,0.116298971,-2.983977271,0.002845279,0.04171403,xl_vs_l,1
2166,g22425,327.3852894,0.627014312,0.200064879,3.134054894,0.001724086,0.016042996,l_vs_amb,1
2167,g22428,621.7679157,0.775547383,0.187347477,4.139620104,3.48E-05,0.000813518,l_vs_amb,1
2168,g22428,621.7679157,0.775547383,0.187347477,4.139620104,3.48E-05,0.000813518,l_vs_amb,1
2169,g22428,621.7679157,0.828335331,0.186910652,4.431718155,9.35E-06,0.001704926,xl_vs_amb,1
2170,g22428,621.7679157,0.828335331,0.186910652,4.431718155,9.35E-06,0.001704926,xl_vs_amb,1
2171,g2243,84.97956364,1.022879649,0.29865211,3.424987188,0.000614828,0.007471055,l_vs_amb,1
2172,g22435,394.7876456,-0.590510017,0.193764272,-3.047569147,0.002307004,0.036343658,xl_vs_l,1
2173,g22443,283.0060606,-0.629701197,0.18582174,-3.388738036,0.000702151,0.016701775,xl_vs_l,1
2174,g22443,283.0060606,-0.629701197,0.18582174,-3.388738036,0.000702151,0.016701775,xl_vs_l,1
2175,g22443,283.0060606,0.717651513,0.186576424,3.846421206,0.000119856,0.002155892,l_vs_amb,1
2176,g22443,283.0060606,0.717651513,0.186576424,3.846421206,0.000119856,0.002155892,l_vs_amb,1
2177,g2245,1761.942989,-0.500210864,0.134313666,-3.724199312,0.000195936,0.007438587,xl_vs_l,1
2178,g2245,1761.942989,-0.500210864,0.134313666,-3.724199312,0.000195936,0.007438587,xl_vs_l,1
2179,g2245,1761.942989,0.682534335,0.134585773,5.071370611,3.95E-07,2.22E-05,l_vs_amb,1
2180,g2245,1761.942989,0.682534335,0.134585773,5.071370611,3.95E-07,2.22E-05,l_vs_amb,1
2181,g22473,843.6364736,-0.633660165,0.186690597,-3.394172896,0.000688362,0.008147394,l_vs_amb,2
2182,g22478,442.6267067,0.627989392,0.184620392,3.401516939,0.00067013,0.007975661,l_vs_amb,1
2183,g22480,1251.559252,0.334238765,0.11105873,3.009567696,0.002616198,0.021816584,l_vs_amb,1
2184,g22480,1251.559252,0.334238765,0.11105873,3.009567696,0.002616198,0.021816584,l_vs_amb,1
2185,g22480,1251.559252,-0.516410909,0.111292108,-4.640139509,3.48E-06,0.0004172,xl_vs_l,1
2186,g22480,1251.559252,-0.516410909,0.111292108,-4.640139509,3.48E-06,0.0004172,xl_vs_l,1
2187,g22482,1395.64835,-0.620725323,0.136859353,-4.535497993,5.75E-06,0.000195108,l_vs_amb,2
2188,g22483,834.9757319,-0.655371426,0.187969857,-3.48657725,0.000489244,0.012866649,xl_vs_l,1
2189,g22483,834.9757319,-0.655371426,0.187969857,-3.48657725,0.000489244,0.012866649,xl_vs_l,1
2190,g22483,834.9757319,0.665651435,0.188086139,3.539077564,0.000401528,0.00544426,l_vs_amb,1
2191,g22483,834.9757319,0.665651435,0.188086139,3.539077564,0.000401528,0.00544426,l_vs_amb,1
2192,g22504,1581.052353,-0.557199922,0.110445648,-5.045014719,4.53E-07,2.51E-05,l_vs_amb,2
2193,g22509,406.5655206,0.672153243,0.192987412,3.482886452,0.000496039,0.006378534,l_vs_amb,1
2194,g22518,910.1167671,-0.481789651,0.146992362,-3.277650934,0.001046748,0.011079285,l_vs_amb,2
2195,g22523,174.9638341,0.656018445,0.214752564,3.054764197,0.002252375,0.019535481,l_vs_amb,1
2196,g22529,5524.248042,1.18100505,0.146940299,8.037312146,9.18E-16,6.35E-13,l_vs_amb,1
2197,g22529,5524.248042,1.18100505,0.146940299,8.037312146,9.18E-16,6.35E-13,l_vs_amb,1
2198,g22529,5524.248042,-0.838673902,0.146787537,-5.713522544,1.11E-08,5.44E-06,xl_vs_l,1
2199,g22529,5524.248042,-0.838673902,0.146787537,-5.713522544,1.11E-08,5.44E-06,xl_vs_l,1
2200,g2253,323.5678261,-0.421999389,0.154712114,-2.727642837,0.006378863,0.041208797,l_vs_amb,2
2201,g22530,1656.053174,0.423933182,0.129485216,3.273989077,0.001060407,0.021700515,xl_vs_l,2
2202,g22530,1656.053174,0.423933182,0.129485216,3.273989077,0.001060407,0.021700515,xl_vs_l,2
2203,g22530,1656.053174,-0.5833802,0.129384564,-4.508885613,6.52E-06,0.000215,l_vs_amb,2
2204,g22530,1656.053174,-0.5833802,0.129384564,-4.508885613,6.52E-06,0.000215,l_vs_amb,2
2205,g22533,3221.711306,-0.858245443,0.126489154,-6.785130735,1.16E-11,2.89E-09,l_vs_amb,2
2206,g22533,3221.711306,-0.858245443,0.126489154,-6.785130735,1.16E-11,2.89E-09,l_vs_amb,2
2207,g22533,3221.711306,0.792225169,0.126494037,6.26294476,3.78E-10,3.70E-07,xl_vs_l,2
2208,g22533,3221.711306,0.792225169,0.126494037,6.26294476,3.78E-10,3.70E-07,xl_vs_l,2
2209,g22534,453.1634251,0.488818001,0.166853455,2.929624685,0.003393716,0.026485823,l_vs_amb,1
2210,g22540,1093.429601,0.674146294,0.145292283,4.639931862,3.49E-06,0.00012785,l_vs_amb,1
2211,g22546,104.2999538,0.965220244,0.269238888,3.584995663,0.000337084,0.004772866,l_vs_amb,1
2212,g22546,104.2999538,0.965220244,0.269238888,3.584995663,0.000337084,0.004772866,l_vs_amb,1
2213,g22546,104.2999538,-0.791777163,0.266810357,-2.967565321,0.003001685,0.043003432,xl_vs_l,1
2214,g22546,104.2999538,-0.791777163,0.266810357,-2.967565321,0.003001685,0.043003432,xl_vs_l,1
2215,g22549,197.0604746,1.142956678,0.199947519,5.716283369,1.09E-08,1.06E-06,l_vs_amb,1
2216,g22549,197.0604746,1.142956678,0.199947519,5.716283369,1.09E-08,1.06E-06,l_vs_amb,1
2217,g22549,197.0604746,0.77644414,0.200853895,3.865716114,0.000110764,0.010754849,xl_vs_amb,1
2218,g22549,197.0604746,0.77644414,0.200853895,3.865716114,0.000110764,0.010754849,xl_vs_amb,1
2219,g22564,245.989689,-0.779569724,0.213550327,-3.650519919,0.00026171,0.008916403,xl_vs_l,1
2220,g22567,3764.977648,0.698137881,0.132529731,5.267783115,1.38E-07,9.07E-06,l_vs_amb,1
2221,g22567,3764.977648,0.698137881,0.132529731,5.267783115,1.38E-07,9.07E-06,l_vs_amb,1
2222,g22567,3764.977648,-0.45406188,0.132367383,-3.43031547,0.00060288,0.015089312,xl_vs_l,1
2223,g22567,3764.977648,-0.45406188,0.132367383,-3.43031547,0.00060288,0.015089312,xl_vs_l,1
