Titration report,,,,, ,
Method,,,,,,
Method ID,,000,,"Release state
",Released,
Name,,URIBioMin,,Modified by,SystemInternal,
Modified on,,5/29/2018 11:13:39 AM,,,,
Titration (EP) [1],,"Scope 1/1, Sample 1/3",,,,
Measured Values,,"Scope 1/1, Sample 1/3",,,,
Time,V,Meas. value,dV,Temp.,dE,EP
[s],[mL],[mV],[mL],[°C],[mV],
11,0.0645,-48.3,0.0085,23.5,1.1,
12,0.0730,-47.1,0.0085,23.5,1.2,
13,0.0815,-46.0,0.0085,23.5,1.1,
14,0.0890,-44.9,0.0075,23.5,1.1,
15,0.0975,-43.6,0.0085,23.5,1.3,
16,0.1060,-42.1,0.0085,23.5,1.5,
17,0.1145,-40.6,0.0085,23.5,1.5,
18,0.1230,-38.9,0.0085,23.5,1.7,
19,0.1315,-37.4,0.0085,23.5,1.5,
20,0.1390,-35.8,0.0075,23.5,1.6,
21,0.1475,-34.0,0.0085,23.5,1.8,
22,0.1560,-32.1,0.0085,23.5,1.9,
23,0.1645,-30.1,0.0085,23.5,2.0,
24,0.1730,-27.9,0.0085,23.5,2.2,
25,0.1815,-25.8,0.0085,23.5,2.1,
26,0.1900,-23.6,0.0085,23.5,2.2,
27,0.1975,-21.8,0.0075,23.5,1.8,
28,0.2060,-19.8,0.0085,23.5,2.0,
29,0.2145,-17.7,0.0085,23.5,2.1,
30,0.2230,-15.8,0.0085,23.5,1.9,
31,0.2315,-14.1,0.0085,23.6,1.7,
32,0.2400,-12.4,0.0085,23.6,1.7,
33,0.2480,-11.0,0.0080,23.6,1.4,
34,0.2560,-9.5,0.0080,23.5,1.5,
35,0.2645,-8.2,0.0085,23.5,1.3,
36,0.2730,-6.9,0.0085,23.5,1.3,
37,0.2815,-5.2,0.0085,23.5,1.7,
38,0.2900,-3.5,0.0085,23.5,1.7,
39,0.2980,-2.1,0.0080,23.5,1.4,
40,0.3060,-0.6,0.0080,23.5,1.5,
41,0.3145,-0.7,0.0085,23.5,-0.1,
42,0.3230,0.3,0.0085,23.5,1.0,
43,0.3315,2.8,0.0085,23.6,2.5,
44,0.3400,3.2,0.0085,23.5,0.4,
45,0.3485,4.1,0.0085,23.5,0.9,
46,0.3565,5.0,0.0080,23.5,0.9,
47,0.3645,5.7,0.0080,23.5,0.7,
48,0.3730,6.5,0.0085,23.5,0.8,
49,0.3815,7.8,0.0085,23.5,1.3,
50,0.3900,9.1,0.0085,23.5,1.3,
51,0.3985,10.3,0.0085,23.5,1.2,
52,0.4060,11.4,0.0075,23.5,1.1,
53,0.4145,12.4,0.0085,23.5,1.0,
54,0.4230,13.5,0.0085,23.5,1.1,
55,0.4315,14.5,0.0085,23.5,1.0,
56,0.4400,15.5,0.0085,23.5,1.0,
57,0.4485,16.5,0.0085,23.5,1.0,
58,0.4560,17.4,0.0075,23.5,0.9,
59,0.4645,18.3,0.0085,23.5,0.9,
60,0.4730,19.3,0.0085,23.5,1.0,
61,0.4815,20.2,0.0085,23.5,0.9,
62,0.4900,21.2,0.0085,23.5,1.0,
63,0.4985,22.2,0.0085,23.5,1.0,
64,0.5070,23.0,0.0085,23.5,0.8,
65,0.5145,24.0,0.0075,23.5,1.0,
66,0.5230,24.9,0.0085,23.5,0.9,
67,0.5315,26.1,0.0085,23.5,1.2,
68,0.5400,27.1,0.0085,23.5,1.0,
69,0.5485,28.1,0.0085,23.5,1.0,
70,0.5570,29.0,0.0085,23.5,0.9,
71,0.5645,29.9,0.0075,23.5,0.9,
72,0.5730,30.9,0.0085,23.5,1.0,
73,0.5815,31.9,0.0085,23.5,1.0,
74,0.5900,32.8,0.0085,23.5,0.9,
75,0.5985,33.7,0.0085,23.5,0.9,
76,0.6070,34.7,0.0085,23.5,1.0,
77,0.6155,35.7,0.0085,23.5,1.0,
78,0.6230,36.7,0.0075,23.5,1.0,
79,0.6315,37.8,0.0085,23.5,1.1,
80,0.6400,38.9,0.0085,23.5,1.1,
81,0.6485,39.9,0.0085,23.5,1.0,
82,0.6570,40.9,0.0085,23.5,1.0,
83,0.6655,41.9,0.0085,23.5,1.0,
84,0.6730,42.7,0.0075,23.5,0.8,
85,0.6815,43.6,0.0085,23.5,0.9,
86,0.6900,44.5,0.0085,23.5,0.9,
87,0.6985,45.4,0.0085,23.5,0.9,
88,0.7070,46.5,0.0085,23.5,1.1,
89,0.7155,47.5,0.0085,23.5,1.0,
90,0.7230,48.4,0.0075,23.5,0.9,
91,0.7315,49.4,0.0085,23.5,1.0,
92,0.7400,50.4,0.0085,23.5,1.0,
93,0.7485,51.4,0.0085,23.5,1.0,
94,0.7570,52.4,0.0085,23.5,1.0,
95,0.7655,53.4,0.0085,23.5,1.0,
96,0.7735,54.3,0.0080,23.5,0.9,
97,0.7815,55.2,0.0080,23.5,0.9,
98,0.7900,56.2,0.0085,23.5,1.0,
99,0.7985,57.1,0.0085,23.5,0.9,
100,0.8070,58.0,0.0085,23.5,0.9,
101,0.8155,59.0,0.0085,23.5,1.0,
102,0.8240,59.8,0.0085,23.5,0.8,
103,0.8315,60.7,0.0075,23.5,0.9,
104,0.8400,61.7,0.0085,23.5,1.0,
105,0.8485,62.7,0.0085,23.5,1.0,
106,0.8570,63.7,0.0085,23.5,1.0,
107,0.8655,64.7,0.0085,23.5,1.0,
108,0.8740,65.6,0.0085,23.5,0.9,
109,0.8820,66.5,0.0080,23.5,0.9,
110,0.8900,67.4,0.0080,23.5,0.9,
111,0.8985,68.4,0.0085,23.5,1.0,
112,0.9070,69.3,0.0085,23.5,0.9,
113,0.9155,70.3,0.0085,23.5,1.0,
114,0.9240,71.3,0.0085,23.5,1.0,
115,0.9315,72.2,0.0075,23.5,0.9,
116,0.9400,73.2,0.0085,23.5,1.0,
117,0.9485,74.3,0.0085,23.5,1.1,
118,0.9570,75.3,0.0085,23.5,1.0,
119,0.9655,76.4,0.0085,23.5,1.1,
120,0.9740,77.5,0.0085,23.5,1.1,
121,0.9825,78.6,0.0085,23.5,1.1,
122,0.9900,79.6,0.0075,23.5,1.0,
123,0.9985,80.6,0.0085,23.5,1.0,
124,1.0070,82.0,0.0085,23.5,1.4,
125,1.0155,83.1,0.0085,23.5,1.1,
126,1.0240,84.1,0.0085,23.5,1.0,
127,1.0325,85.2,0.0085,23.5,1.1,
128,1.0400,86.2,0.0075,23.5,1.0,
129,1.0485,87.3,0.0085,23.5,1.1,
130,1.0570,88.6,0.0085,23.5,1.3,
131,1.0655,89.9,0.0085,23.5,1.3,
132,1.0740,91.0,0.0085,23.5,1.1,
133,1.0825,92.5,0.0085,23.5,1.5,
134,1.0910,93.7,0.0085,23.5,1.2,
135,1.0985,95.1,0.0075,23.5,1.4,
136,1.1070,96.5,0.0085,23.5,1.4,
137,1.1155,98.0,0.0085,23.5,1.5,
138,1.1240,99.6,0.0085,23.5,1.6,
139,1.1325,101.1,0.0085,23.5,1.5,
140,1.1410,102.6,0.0085,23.5,1.5,
141,1.1485,104.0,0.0075,23.5,1.4,
142,1.1570,105.8,0.0085,23.5,1.8,
143,1.1655,107.5,0.0085,23.5,1.7,
144,1.1740,109.6,0.0085,23.5,2.1,
145,1.1825,111.3,0.0085,23.5,1.7,
146,1.1910,113.0,0.0085,23.5,1.7,
147,1.1985,114.8,0.0075,23.5,1.8,
148,1.2070,117.3,0.0085,23.5,2.5,
149,1.2155,119.4,0.0085,23.5,2.1,
150,1.2240,122.1,0.0085,23.5,2.7,
151,1.2325,125.0,0.0085,23.5,2.9,
152,1.2410,127.7,0.0085,23.5,2.7,
153,1.2495,130.8,0.0085,23.5,3.1,
154,1.2570,134.4,0.0075,23.5,3.6,
155,1.2655,138.0,0.0085,23.5,3.6,
156,1.2740,141.7,0.0085,23.5,3.7,
157,1.2825,145.3,0.0085,23.5,3.6,
158,1.2910,149.0,0.0085,23.5,3.7,
159,1.2995,153.0,0.0085,23.5,4.0,
160,1.3070,156.6,0.0075,23.5,3.6,
161,1.3155,160.7,0.0085,23.5,4.1,
162,1.3240,164.2,0.0085,23.5,3.5,
163,1.3325,168.4,0.0085,23.5,4.2,
164,1.3410,171.8,0.0085,23.5,3.4,
165,1.3495,174.8,0.0085,23.5,3.0,
166,1.3570,177.1,0.0075,23.5,2.3,
167,1.3655,180.0,0.0085,23.5,2.9,
168,1.3740,182.5,0.0085,23.5,2.5,
